0.2522238  		  0.7951273
0.2522407  		  0.7951661
0.2522576  		  0.7952049
0.2522745  		  0.7915702
0.2522914  		  0.7916090
0.2523083  		  0.7953213
0.2523252  		  0.7953601
0.2523421  		  0.7953989
0.2523590  		  0.7954377
0.2523759  		  0.7954765
0.2523928  		  0.7955153
0.2524097  		  0.7955541
0.2524266  		  0.7943684
0.2524435  		  0.7944072
0.2524604  		  0.7913848
0.2524773  		  0.7914236
0.2524942  		  0.7951359
0.2525111  		  0.7957870
0.2525280  		  0.7952136
0.2525449  		  0.7964769
0.2525618  		  0.7952912
0.2525787  		  0.7959423
0.2525956  		  0.7972056
0.2526125  		  0.7960199
0.2526294  		  0.7960587
0.2526463  		  0.7960976
0.2526632  		  0.7924629
0.2526801  		  0.7925018
0.2526970  		  0.7962140
0.2527139  		  0.7962529
0.2527308  		  0.7956795
0.2527477  		  0.7975550
0.2527646  		  0.7963694
0.2527815  		  0.7964082
0.2527984  		  0.7970593
0.2528153  		  0.7958736
0.2528322  		  0.7959125
0.2528491  		  0.7959513
0.2528660  		  0.7923167
0.2528829  		  0.7923555
0.2528998  		  0.7960679
0.2529167  		  0.7924332
0.2529336  		  0.7924721
0.2529505  		  0.7961844
0.2529674  		  0.7925498
0.2529843  		  0.7925886
0.2530012  		  0.7963009
0.2530181  		  0.7926663
0.2530350  		  0.7920929
0.2530519  		  0.7921318
0.2530688  		  0.7817625
0.2530857  		  0.7818013
0.2531026  		  0.7922484
0.2531195  		  0.7922872
0.2531364  		  0.7929383
0.2531533  		  0.7966506
0.2531702  		  0.7930160
0.2531871  		  0.7930549
0.2532040  		  0.7967672
0.2532209  		  0.7925204
0.2532378  		  0.7925593
0.2532547  		  0.7962716
0.2532716  		  0.7926370
0.2532885  		  0.7926759
0.2533054  		  0.7970005
0.2533223  		  0.7970393
0.2533392  		  0.7970782
0.2533561  		  0.7983416
0.2533730  		  0.7971560
0.2533899  		  0.7971948
0.2534068  		  0.7984582
0.2534237  		  0.7972726
0.2534406  		  0.7973115
0.2534575  		  0.7973504
0.2534744  		  0.7937158
0.2534913  		  0.7937547
0.2535082  		  0.7974670
0.2535251  		  0.7975059
0.2535420  		  0.7975448
0.2535589  		  0.7988082
0.2535758  		  0.7982348
0.2535927  		  0.7976615
0.2536096  		  0.7983126
0.2536265  		  0.7977393
0.2536434  		  0.7971659
0.2536603  		  0.7978170
0.2536772  		  0.7947947
0.2536941  		  0.7936091
0.2537110  		  0.7960970
0.2537279  		  0.7973604
0.2537448  		  0.7973993
0.2537617  		  0.7986627
0.2537786  		  0.7980894
0.2537955  		  0.7975160
0.2538124  		  0.7975549
0.2538293  		  0.7926959
0.2538462  		  0.7927348
0.2538631  		  0.7970594
0.2538800  		  0.7934249
0.2538969  		  0.7934638
0.2539138  		  0.7984006
0.2539307  		  0.7984396
0.2539476  		  0.7978662
0.2539645  		  0.7997419
0.2539814  		  0.7991686
0.2539983  		  0.7985952
0.2540152  		  0.7986342
0.2540321  		  0.7980608
0.2540490  		  0.7980998
0.2540659  		  0.7993632
0.2540828  		  0.7981776
0.2540997  		  0.7969920
0.2541166  		  0.7982555
0.2541335  		  0.8001311
0.2541504  		  0.8001701
0.2541673  		  0.8002090
0.2541842  		  0.8002479
0.2542011  		  0.8002869
0.2542180  		  0.8003258
0.2542349  		  0.7991402
0.2542518  		  0.7991792
0.2542687  		  0.7992181
0.2542856  		  0.7998693
0.2543025  		  0.7992960
0.2543194  		  0.7993350
0.2543363  		  0.8005984
0.2543532  		  0.8006373
0.2543701  		  0.8006763
0.2543870  		  0.8007152
0.2544039  		  0.8007542
0.2544208  		  0.8007931
0.2544377  		  0.8002198
0.2544546  		  0.7996465
0.2544715  		  0.7996855
0.2544884  		  0.8003367
0.2545053  		  0.7997634
0.2545222  		  0.7998024
0.2545391  		  0.7998413
0.2545560  		  0.7998803
0.2545729  		  0.7999192
0.2545898  		  0.8011827
0.2546067  		  0.7999972
0.2546236  		  0.8000361
0.2546405  		  0.8000751
0.2546574  		  0.7958284
0.2546743  		  0.7958673
0.2546912  		  0.8001920
0.2547081  		  0.7996187
0.2547250  		  0.7965965
0.2547419  		  0.7984722
0.2547588  		  0.8003479
0.2547757  		  0.8003869
0.2547926  		  0.8004259
0.2548095  		  0.8010771
0.2548264  		  0.8005038
0.2548433  		  0.8005428
0.2548602  		  0.8005818
0.2548771  		  0.8000085
0.2548940  		  0.8000475
0.2549109  		  0.8013110
0.2549278  		  0.8007377
0.2549447  		  0.8007767
0.2549616  		  0.8020402
0.2549785  		  0.8020792
0.2549954  		  0.8021182
0.2550123  		  0.8021572
0.2550292  		  0.8021961
0.2550461  		  0.8022351
0.2550630  		  0.8010496
0.2550799  		  0.8010886
0.2550968  		  0.8011276
0.2551137  		  0.8017789
0.2551306  		  0.8005934
0.2551475  		  0.8006324
0.2551644  		  0.8012836
0.2551813  		  0.8025471
0.2551982  		  0.8025861
0.2552151  		  0.8026252
0.2552320  		  0.8026642
0.2552489  		  0.8027032
0.2552658  		  0.8027422
0.2552827  		  0.8015567
0.2552996  		  0.8015957
0.2553165  		  0.8016347
0.2553334  		  0.8016737
0.2553503  		  0.8017128
0.2553672  		  0.8017518
0.2553841  		  0.8017908
0.2554010  		  0.8018298
0.2554179  		  0.8018688
0.2554348  		  0.8025201
0.2554517  		  0.8019469
0.2554686  		  0.8019859
0.2554855  		  0.8014127
0.2555024  		  0.7977782
0.2555193  		  0.7978173
0.2555362  		  0.8009175
0.2555531  		  0.8015688
0.2555700  		  0.7985466
0.2555869  		  0.7979734
0.2556038  		  0.8016859
0.2556207  		  0.8023372
0.2556376  		  0.8023762
0.2556545  		  0.8024153
0.2556714  		  0.8024543
0.2556883  		  0.8018811
0.2557052  		  0.7982467
0.2557221  		  0.8001224
0.2557390  		  0.8019982
0.2557559  		  0.8020373
0.2557728  		  0.8026886
0.2557897  		  0.8033399
0.2558066  		  0.8021544
0.2558235  		  0.8028057
0.2558404  		  0.8034570
0.2558573  		  0.8034961
0.2558742  		  0.8029229
0.2558911  		  0.8029619
0.2559080  		  0.8030010
0.2559249  		  0.7993666
0.2559418  		  0.8012424
0.2559587  		  0.8031182
0.2559756  		  0.8031572
0.2559925  		  0.8031963
0.2560094  		  0.8044598
0.2560263  		  0.8032744
0.2560432  		  0.8033135
0.2560601  		  0.8045770
0.2560770  		  0.8040038
0.2560939  		  0.8034307
0.2561108  		  0.8034697
0.2561277  		  0.8035088
0.2561446  		  0.7998744
0.2561615  		  0.8011380
0.2561784  		  0.8036260
0.2561953  		  0.7993794
0.2562122  		  0.7994185
0.2562291  		  0.8037433
0.2562460  		  0.7994966
0.2562629  		  0.7995357
0.2562798  		  0.8032483
0.2562967  		  0.8032874
0.2563136  		  0.7996530
0.2563305  		  0.7996921
0.2563474  		  0.8003434
0.2563643  		  0.7887498
0.2563812  		  0.7887889
0.2563981  		  0.8004607
0.2564150  		  0.7998875
0.2564319  		  0.7999266
0.2564488  		  0.8024147
0.2564657  		  0.8042905
0.2564826  		  0.8000439
0.2564995  		  0.8000830
0.2565164  		  0.8044078
0.2565333  		  0.8007734
0.2565502  		  0.8008125
0.2565671  		  0.8045251
0.2565840  		  0.8021152
0.2566009  		  0.8009298
0.2566178  		  0.8046424
0.2566347  		  0.8046815
0.2566516  		  0.8047206
0.2566685  		  0.8047598
0.2566854  		  0.8060234
0.2567023  		  0.8042257
0.2567192  		  0.8036526
0.2567361  		  0.8055285
0.2567530  		  0.8055676
0.2567699  		  0.8049944
0.2567868  		  0.8050336
0.2568037  		  0.8050727
0.2568206  		  0.8014383
0.2568375  		  0.8014775
0.2568544  		  0.8051900
0.2568713  		  0.8052292
0.2568882  		  0.8052683
0.2569051  		  0.8065319
0.2569220  		  0.8047343
0.2569389  		  0.8053857
0.2569558  		  0.8054248
0.2569727  		  0.8054639
0.2569896  		  0.8055031
0.2570065  		  0.8055422
0.2570234  		  0.8055814
0.2570403  		  0.8025593
0.2570572  		  0.8013739
0.2570741  		  0.8056988
0.2570910  		  0.8051257
0.2571079  		  0.8051648
0.2571248  		  0.8052039
0.2571417  		  0.8034064
0.2571586  		  0.8016088
0.2571755  		  0.8034847
0.2571924  		  0.8053605
0.2572093  		  0.8053997
0.2572262  		  0.8060511
0.2572431  		  0.8036413
0.2572600  		  0.8018437
0.2572769  		  0.8037196
0.2572938  		  0.8055954
0.2573107  		  0.8062469
0.2573276  		  0.8062860
0.2573445  		  0.8063252
0.2573614  		  0.8063643
0.2573783  		  0.8064035
0.2573952  		  0.8064427
0.2574121  		  0.8070941
0.2574290  		  0.8065210
0.2574459  		  0.8065601
0.2574628  		  0.8065993
0.2574797  		  0.8066385
0.2574966  		  0.8066777
0.2575135  		  0.8079413
0.2575304  		  0.8079805
0.2575473  		  0.8080197
0.2575642  		  0.8080588
0.2575811  		  0.8068735
0.2575980  		  0.8069127
0.2576149  		  0.8069519
0.2576318  		  0.8076033
0.2576487  		  0.8082547
0.2576656  		  0.8082939
0.2576825  		  0.8077208
0.2576994  		  0.8071478
0.2577163  		  0.8071870
0.2577332  		  0.8072262
0.2577501  		  0.8084898
0.2577670  		  0.8085290
0.2577839  		  0.8085682
0.2578008  		  0.8086074
0.2578177  		  0.8074221
0.2578346  		  0.8074613
0.2578515  		  0.8075005
0.2578684  		  0.8075397
0.2578853  		  0.8075789
0.2579022  		  0.8088426
0.2579191  		  0.8076573
0.2579360  		  0.8076965
0.2579529  		  0.8077357
0.2579698  		  0.8077749
0.2579867  		  0.8078141
0.2580036  		  0.8072411
0.2580205  		  0.8078925
0.2580374  		  0.8067072
0.2580543  		  0.8030730
0.2580712  		  0.8049489
0.2580881  		  0.8080494
0.2581050  		  0.8080886
0.2581219  		  0.8081278
0.2581388  		  0.8081670
0.2581557  		  0.8057573
0.2581726  		  0.8039597
0.2581895  		  0.8064479
0.2582064  		  0.8083239
0.2582233  		  0.8083631
0.2582402  		  0.8084023
0.2582571  		  0.8084416
0.2582740  		  0.8084808
0.2582909  		  0.8079078
0.2583078  		  0.8091715
0.2583247  		  0.8098230
0.2583416  		  0.8092500
0.2583585  		  0.8086769
0.2583754  		  0.8087162
0.2583923  		  0.8087554
0.2584092  		  0.8087946
0.2584261  		  0.8094461
0.2584430  		  0.8100976
0.2584599  		  0.8101369
0.2584768  		  0.8101761
0.2584937  		  0.8089908
0.2585106  		  0.8090301
0.2585275  		  0.8090693
0.2585444  		  0.8097208
0.2585613  		  0.8103723
0.2585782  		  0.8104116
0.2585951  		  0.8104508
0.2586120  		  0.8092656
0.2586289  		  0.8086926
0.2586458  		  0.8081196
0.2586627  		  0.8081588
0.2586796  		  0.8106471
0.2586965  		  0.8106863
0.2587134  		  0.8107256
0.2587303  		  0.8095404
0.2587472  		  0.8095796
0.2587641  		  0.8096189
0.2587810  		  0.8096582
0.2587979  		  0.8096974
0.2588148  		  0.8109612
0.2588317  		  0.8110004
0.2588486  		  0.8098152
0.2588655  		  0.8098545
0.2588824  		  0.8098938
0.2588993  		  0.8093208
0.2589162  		  0.8093601
0.2589331  		  0.8100116
0.2589500  		  0.8094386
0.2589669  		  0.8051922
0.2589838  		  0.8052314
0.2590007  		  0.8101687
0.2590176  		  0.8102080
0.2590345  		  0.8102472
0.2590514  		  0.8096743
0.2590683  		  0.8097136
0.2590852  		  0.8103651
0.2591021  		  0.8061187
0.2591190  		  0.8061580
0.2591359  		  0.8098707
0.2591528  		  0.8099100
0.2591697  		  0.8075003
0.2591866  		  0.8063151
0.2592035  		  0.8100279
0.2592204  		  0.8094549
0.2592373  		  0.8101065
0.2592542  		  0.8107580
0.2592711  		  0.8114096
0.2592880  		  0.8108366
0.2593049  		  0.8102637
0.2593218  		  0.8109152
0.2593387  		  0.8115668
0.2593556  		  0.8109938
0.2593725  		  0.8110331
0.2593894  		  0.8110724
0.2594063  		  0.8111118
0.2594232  		  0.8074776
0.2594401  		  0.8075169
0.2594570  		  0.8112297
0.2594739  		  0.8112690
0.2594908  		  0.8113083
0.2595077  		  0.8119599
0.2595246  		  0.8126114
0.2595415  		  0.8114263
0.2595584  		  0.8114656
0.2595753  		  0.8127294
0.2595922  		  0.8115442
0.2596091  		  0.8115836
0.2596260  		  0.8116229
0.2596429  		  0.8116622
0.2596598  		  0.8092526
0.2596767  		  0.8080674
0.2596936  		  0.8117802
0.2597105  		  0.8093705
0.2597274  		  0.8075731
0.2597443  		  0.8088370
0.2597612  		  0.8113253
0.2597781  		  0.8089156
0.2597950  		  0.8077305
0.2598119  		  0.8114433
0.2598288  		  0.8120949
0.2598457  		  0.8066240
0.2598626  		  0.8066634
0.2598795  		  0.8079272
0.2598964  		  0.8073543
0.2599133  		  0.7957610
0.2599302  		  0.7958003
0.2599471  		  0.8074723
0.2599640  		  0.8075117
0.2599809  		  0.8057143
0.2599978  		  0.8057536
0.2600147  		  0.8119154
0.2600316  		  0.8113426
0.2600485  		  0.8077084
0.2600654  		  0.8095845
0.2600823  		  0.8120729
0.2600992  		  0.8096632
0.2601161  		  0.8078659
0.2601330  		  0.8103542
0.2601499  		  0.8116181
0.2601668  		  0.8085962
0.2601837  		  0.8086356
0.2602006  		  0.8123484
0.2602175  		  0.8099388
0.2602344  		  0.8087537
0.2602513  		  0.8124665
0.2602682  		  0.8131181
0.2602851  		  0.8125453
0.2603020  		  0.8125846
0.2603189  		  0.8138485
0.2603358  		  0.8138879
0.2603527  		  0.8133150
0.2603696  		  0.8127421
0.2603865  		  0.8133938
0.2604034  		  0.8128209
0.2604203  		  0.8091868
0.2604372  		  0.8092262
0.2604541  		  0.8129391
0.2604710  		  0.8086927
0.2604879  		  0.8087321
0.2605048  		  0.8124450
0.2605217  		  0.8094231
0.2605386  		  0.8094625
0.2605555  		  0.8125632
0.2605724  		  0.8132148
0.2605893  		  0.8095807
0.2606062  		  0.8096201
0.2606231  		  0.8133330
0.2606400  		  0.8133724
0.2606569  		  0.8091261
0.2606738  		  0.8067165
0.2606907  		  0.8067559
0.2607076  		  0.8092443
0.2607245  		  0.7976510
0.2607414  		  0.7976904
0.2607583  		  0.8087503
0.2607752  		  0.8100142
0.2607921  		  0.8100536
0.2608090  		  0.8100930
0.2608259  		  0.8138059
0.2608428  		  0.8132330
0.2608597  		  0.8102112
0.2608766  		  0.8096384
0.2608935  		  0.8090656
0.2609104  		  0.8103295
0.2609273  		  0.8091444
0.2609442  		  0.8091838
0.2609611  		  0.8116722
0.2609780  		  0.8104872
0.2609949  		  0.8099143
0.2610118  		  0.8130150
0.2610287  		  0.8130544
0.2610456  		  0.8143183
0.2610625  		  0.8137455
0.2610794  		  0.8137850
0.2610963  		  0.8138244
0.2611132  		  0.8144761
0.2611301  		  0.8145155
0.2611470  		  0.8145549
0.2611639  		  0.8145944
0.2611808  		  0.8121848
0.2611977  		  0.8109998
0.2612146  		  0.8128760
0.2612315  		  0.8098542
0.2612484  		  0.8105059
0.2612653  		  0.8148310
0.2612822  		  0.8148705
0.2612991  		  0.8149099
0.2613160  		  0.8155616
0.2613329  		  0.8149888
0.2613498  		  0.8150283
0.2613667  		  0.8150677
0.2613836  		  0.8151072
0.2614005  		  0.8151466
0.2614174  		  0.8151861
0.2614343  		  0.8146133
0.2614512  		  0.8109793
0.2614681  		  0.8128555
0.2614850  		  0.8116705
0.2615019  		  0.8110977
0.2615188  		  0.8111371
0.2615357  		  0.8154623
0.2615526  		  0.8155018
0.2615695  		  0.8118678
0.2615864  		  0.8119073
0.2616033  		  0.8162324
0.2616202  		  0.8150474
0.2616371  		  0.8120257
0.2616540  		  0.8120652
0.2616709  		  0.8114924
0.2616878  		  0.8115319
0.2617047  		  0.8005509
0.2617216  		  0.8005904
0.2617385  		  0.8116503
0.2617554  		  0.8123020
0.2617723  		  0.8123415
0.2617892  		  0.8123810
0.2618061  		  0.8160939
0.2618230  		  0.8161334
0.2618399  		  0.8124994
0.2618568  		  0.8125389
0.2618737  		  0.8138029
0.2618906  		  0.8113934
0.2619075  		  0.8114329
0.2619244  		  0.8120847
0.2619413  		  0.8139609
0.2619582  		  0.8140004
0.2619751  		  0.8128154
0.2619920  		  0.8146916
0.2620089  		  0.8165679
0.2620258  		  0.8159951
0.2620427  		  0.8166469
0.2620596  		  0.8166864
0.2620765  		  0.8173381
0.2620934  		  0.8167654
0.2621103  		  0.8168049
0.2621272  		  0.8168444
0.2621441  		  0.8168839
0.2621610  		  0.8169234
0.2621779  		  0.8132895
0.2621948  		  0.8133290
0.2622117  		  0.8170420
0.2622286  		  0.8127958
0.2622455  		  0.8128353
0.2622624  		  0.8171605
0.2622793  		  0.8178123
0.2622962  		  0.8172396
0.2623131  		  0.8172791
0.2623300  		  0.8173186
0.2623469  		  0.8167459
0.2623638  		  0.8161732
0.2623807  		  0.8162127
0.2623976  		  0.8168645
0.2624145  		  0.8175163
0.2624314  		  0.8169435
0.2624483  		  0.8133096
0.2624652  		  0.8133491
0.2624821  		  0.8170621
0.2624990  		  0.8134282
0.2625159  		  0.8134678
0.2625328  		  0.8171808
0.2625497  		  0.8178325
0.2625666  		  0.8160354
0.2625835  		  0.8142382
0.2626004  		  0.8161144
0.2626173  		  0.8179907
0.2626342  		  0.8149690
0.2626511  		  0.8131719
0.2626680  		  0.8132114
0.2626849  		  0.8138632
0.2627018  		  0.8120660
0.2627187  		  0.8004729
0.2627356  		  0.8005125
0.2627525  		  0.8134092
0.2627694  		  0.8134487
0.2627863  		  0.8128760
0.2628032  		  0.8129156
0.2628201  		  0.8184654
0.2628370  		  0.8172804
0.2628539  		  0.8136465
0.2628708  		  0.8136861
0.2628877  		  0.8143379
0.2629046  		  0.8131530
0.2629215  		  0.8046211
0.2629384  		  0.7997627
0.2629553  		  0.8053125
0.2629722  		  0.8133113
0.2629891  		  0.8096774
0.2630060  		  0.8103292
0.2630229  		  0.8140422
0.2630398  		  0.8177553
0.2630567  		  0.8141214
0.2630736  		  0.8141610
0.2630905  		  0.8148128
0.2631074  		  0.8185259
0.2631243  		  0.8161165
0.2631412  		  0.8149316
0.2631581  		  0.8149711
0.2631750  		  0.8150107
0.2631919  		  0.8138258
0.2632088  		  0.8028450
0.2632257  		  0.8077826
0.2632426  		  0.8151691
0.2632595  		  0.8139842
0.2632764  		  0.8140238
0.2632933  		  0.8152879
0.2633102  		  0.8190009
0.2633271  		  0.8172038
0.2633440  		  0.8160189
0.2633609  		  0.8160585
0.2633778  		  0.8191593
0.2633947  		  0.8167500
0.2634116  		  0.8149528
0.2634285  		  0.8149925
0.2634454  		  0.8156443
0.2634623  		  0.8144594
0.2634792  		  0.8016419
0.2634961  		  0.8016815
0.2635130  		  0.8139660
0.2635299  		  0.8048220
0.2635468  		  0.8011881
0.2635637  		  0.8116359
0.2635806  		  0.8147367
0.2635975  		  0.8098784
0.2636144  		  0.8037956
0.2636313  		  0.8081209
0.2636482  		  0.8142830
0.2636651  		  0.8149348
0.2636820  		  0.8021173
0.2636989  		  0.8003202
0.2637158  		  0.8009721
0.2637327  		  0.8010117
0.2637496  		  0.7724799
0.2637665  		  0.7719073
0.2637834  		  0.7981714
0.2638003  		  0.8030070
0.2638172  		  0.8012099
0.2638341  		  0.8006373
0.2638510  		  0.8080238
0.2638679  		  0.8160227
0.2638848  		  0.8142256
0.2639017  		  0.8044693
0.2639186  		  0.8045089
0.2639355  		  0.8161812
0.2639524  		  0.8131597
0.2639693  		  0.8046279
0.2639862  		  0.8016063
0.2640031  		  0.8096051
0.2640200  		  0.8139305
0.2640369  		  0.8023375
0.2640538  		  0.8023772
0.2640707  		  0.8164984
0.2640876  		  0.8165381
0.2641045  		  0.8165778
0.2641214  		  0.8166174
0.2641383  		  0.8203305
0.2641552  		  0.8209824
0.2641721  		  0.8167364
0.2641890  		  0.8173883
0.2642059  		  0.8174280
0.2642228  		  0.8193044
0.2642397  		  0.8168951
0.2642566  		  0.8163225
0.2642735  		  0.8163622
0.2642904  		  0.8170141
0.2643073  		  0.8109313
0.2643242  		  0.8054608
0.2643411  		  0.8110106
0.2643580  		  0.8177850
0.2643749  		  0.8172124
0.2643918  		  0.8172521
0.2644087  		  0.8179041
0.2644256  		  0.8216172
0.2644425  		  0.8192079
0.2644594  		  0.8174109
0.2644763  		  0.8180628
0.2644932  		  0.8187147
0.2645101  		  0.8199789
0.2645270  		  0.8163451
0.2645439  		  0.8120991
0.2645608  		  0.8139755
0.2645777  		  0.8158519
0.2645946  		  0.8073202
0.2646115  		  0.8036864
0.2646284  		  0.8098486
0.2646453  		  0.8178475
0.2646622  		  0.8178872
0.2646791  		  0.8173146
0.2646960  		  0.8173543
0.2647129  		  0.8210675
0.2647298  		  0.8204950
0.2647467  		  0.8150245
0.2647636  		  0.8107785
0.2647805  		  0.8132671
0.2647974  		  0.8182048
0.2648143  		  0.8151833
0.2648312  		  0.8035904
0.2648481  		  0.8036301
0.2648650  		  0.8183637
0.2648819  		  0.8184034
0.2648988  		  0.8178308
0.2649157  		  0.8184828
0.2649326  		  0.8228082
0.2649495  		  0.8228480
0.2649664  		  0.8216632
0.2649833  		  0.8186417
0.2650002  		  0.8186814
0.2650171  		  0.8223946
0.2650340  		  0.8224343
0.2650509  		  0.8188006
0.2650678  		  0.8194526
0.2650847  		  0.8201046
0.2651016  		  0.8207565
0.2651185  		  0.8183473
0.2651354  		  0.8189993
0.2651523  		  0.8233247
0.2651692  		  0.8233645
0.2651861  		  0.8234042
0.2652030  		  0.8234439
0.2652199  		  0.8234837
0.2652368  		  0.8235234
0.2652537  		  0.8235632
0.2652706  		  0.8236029
0.2652875  		  0.8236427
0.2653044  		  0.8236824
0.2653213  		  0.8237222
0.2653382  		  0.8200884
0.2653551  		  0.8201282
0.2653720  		  0.8232292
0.2653889  		  0.8232689
0.2654058  		  0.8202475
0.2654227  		  0.8202872
0.2654396  		  0.8233882
0.2654565  		  0.8234280
0.2654734  		  0.8234677
0.2654903  		  0.8241197
0.2655072  		  0.8235472
0.2655241  		  0.8235870
0.2655410  		  0.8242390
0.2655579  		  0.8236665
0.2655748  		  0.8224818
0.2655917  		  0.8225216
0.2656086  		  0.8243981
0.2656255  		  0.8232134
0.2656424  		  0.8201919
0.2656593  		  0.8202317
0.2656762  		  0.8208837
0.2656931  		  0.8196990
0.2657100  		  0.8191266
0.2657269  		  0.8191663
0.2657438  		  0.8228796
0.2657607  		  0.8229194
0.2657776  		  0.8186734
0.2657945  		  0.8187132
0.2658114  		  0.8212020
0.2658283  		  0.8230785
0.2658452  		  0.8218938
0.2658621  		  0.8207091
0.2658790  		  0.8207489
0.2658959  		  0.8207887
0.2659128  		  0.8202162
0.2659297  		  0.8073989
0.2659466  		  0.8074387
0.2659635  		  0.8191111
0.2659804  		  0.8209877
0.2659973  		  0.8155173
0.2660142  		  0.8155571
0.2660311  		  0.8192704
0.2660480  		  0.8242081
0.2660649  		  0.8242479
0.2660818  		  0.8242877
0.2660987  		  0.8218786
0.2661156  		  0.8219184
0.2661325  		  0.8250194
0.2661494  		  0.8244470
0.2661663  		  0.8208133
0.2661832  		  0.8208531
0.2662001  		  0.8227297
0.2662170  		  0.8233817
0.2662339  		  0.8215848
0.2662508  		  0.8216247
0.2662677  		  0.8235012
0.2662846  		  0.8198676
0.2663015  		  0.8223564
0.2663184  		  0.8248452
0.2663353  		  0.8254972
0.2663522  		  0.8255371
0.2663691  		  0.8255769
0.2663860  		  0.8262290
0.2664029  		  0.8256566
0.2664198  		  0.8256964
0.2664367  		  0.8257362
0.2664536  		  0.8239393
0.2664705  		  0.8215302
0.2664874  		  0.8215700
0.2665043  		  0.8222221
0.2665212  		  0.8247109
0.2665381  		  0.8216896
0.2665550  		  0.8192804
0.2665719  		  0.8187080
0.2665888  		  0.8224213
0.2666057  		  0.8249102
0.2666226  		  0.8225010
0.2666395  		  0.8219286
0.2666564  		  0.8262542
0.2666733  		  0.8269063
0.2666902  		  0.8226604
0.2667071  		  0.8220880
0.2667240  		  0.8245769
0.2667409  		  0.8258412
0.2667578  		  0.8222076
0.2667747  		  0.8142883
0.2667916  		  0.8112669
0.2668085  		  0.8168170
0.2668254  		  0.8168569
0.2668423  		  0.8064886
0.2668592  		  0.8029570
0.2668761  		  0.8169765
0.2668930  		  0.8206898
0.2669099  		  0.8207297
0.2669268  		  0.8207696
0.2669437  		  0.8226462
0.2669606  		  0.8257473
0.2669775  		  0.8263994
0.2669944  		  0.8209291
0.2670113  		  0.8172955
0.2670282  		  0.8185598
0.2670451  		  0.8222732
0.2670620  		  0.8210886
0.2670789  		  0.8034754
0.2670958  		  0.8035153
0.2671127  		  0.8212082
0.2671296  		  0.8224726
0.2671465  		  0.8206758
0.2671634  		  0.8225524
0.2671803  		  0.8232045
0.2671972  		  0.8263056
0.2672141  		  0.8275700
0.2672310  		  0.8276099
0.2672479  		  0.8245886
0.2672648  		  0.8246285
0.2672817  		  0.8277296
0.2672986  		  0.8277695
0.2673155  		  0.8235237
0.2673324  		  0.8235636
0.2673493  		  0.8236035
0.2673662  		  0.8260924
0.2673831  		  0.8249078
