0.5709848000        0.9950000000
0.5709696000        0.9950000000
0.5709544000        0.9950000000
0.5709392000        0.9950000000
0.5709240000        0.9950000000
0.5709088000        0.9950000000
0.5708936000        0.9950000000
0.5708784000        0.9950000000
0.5708632000        0.9950000000
0.5708480000        0.9950000000
0.5708328000        0.9950000000
0.5708176000        0.9950000000
0.5708024000        0.9950000000
0.5707872000        0.9950000000
0.5707720000        0.9950000000
0.5707568000        0.9950000000
0.5707416000        0.9950000000
0.5707264000        0.9950000000
0.5707112000        0.9950000000
0.5706960000        0.9950000000
0.5706808000        0.9950000000
0.5706656000        0.9950000000
0.5706504000        0.9950000000
0.5706352000        0.9950000000
0.5706200000        0.9950000000
0.5706048000        0.9950000000
0.5705896000        0.9950000000
0.5705744000        0.9950000000
0.5705592000        0.9950000000
0.5705440000        0.9950000000
0.5705288000        0.9950000000
0.5705136000        0.9950000000
0.5704984000        0.9950000000
0.5704832000        0.9950000000
0.5704680000        0.9950000000
0.5704528000        0.9950000000
0.5704376000        0.9950000000
0.5704224000        0.9950000000
0.5704072000        0.9950000000
0.5703920000        0.9950000000
0.5703768000        0.9950000000
0.5703616000        0.9950000000
0.5703464000        0.9950000000
0.5703312000        0.9950000000
0.5703160000        0.9950000000
0.5703008000        0.9950000000
0.5702856000        0.9950000000
0.5702704000        0.9950000000
0.5702552000        0.9950000000
0.5702400000        0.9950000000
0.5702248000        0.9950000000
0.5702096000        0.9950000000
0.5701944000        0.9950000000
0.5701792000        0.9950000000
0.5701640000        0.9950000000
0.5701488000        0.9950000000
0.5701336000        0.9950000000
0.5701184000        0.9950000000
0.5701032000        0.9950000000
0.5700880000        0.9950000000
0.5700728000        0.9950000000
0.5700576000        0.9950000000
0.5700424000        0.9950000000
0.5700272000        0.9950000000
0.5700120000        0.9950000000
0.5699968000        0.9950000000
0.5699816000        0.9950000000
0.5699664000        0.9950000000
0.5699512000        0.9950000000
0.5699360000        0.9950000000
0.5699208000        0.9900000000
0.5699056000        0.9900000000
0.5698904000        0.9900000000
0.5698752000        0.9900000000
0.5698600000        0.9900000000
0.5698448000        0.9875000000
0.5698296000        0.9875000000
0.5698144000        0.9900000000
0.5697992000        0.9900000000
0.5697840000        0.9900000000
0.5697688000        0.9900000000
0.5697536000        0.9950000000
0.5697384000        0.9950000000
0.5697232000        0.9950000000
0.5697080000        0.9950000000
0.5696928000        0.9950000000
0.5696776000        0.9950000000
0.5696624000        0.9950000000
0.5696472000        0.9950000000
0.5696320000        0.9950000000
0.5696168000        0.9950000000
0.5696016000        0.9950000000
0.5695864000        0.9950000000
0.5695712000        0.9950000000
0.5695560000        0.9950000000
0.5695408000        0.9950000000
0.5695256000        0.9950000000
0.5695104000        0.9950000000
0.5694952000        0.9950000000
0.5694800000        0.9950000000
0.5694648000        0.9950000000
0.5694496000        0.9950000000
0.5694344000        0.9950000000
0.5694192000        0.9950000000
0.5694040000        0.9950000000
0.5693888000        0.9950000000
0.5693736000        0.9950000000
0.5693584000        0.9950000000
0.5693432000        0.9950000000
0.5693280000        0.9950000000
0.5693128000        0.9950000000
0.5692976000        0.9950000000
0.5692824000        0.9950000000
0.5692672000        0.9950000000
0.5692520000        0.9950000000
0.5692368000        0.9950000000
0.5692216000        0.9950000000
0.5692064000        0.9950000000
0.5691912000        0.9950000000
0.5691760000        0.9950000000
0.5691608000        0.9950000000
0.5691456000        0.9950000000
0.5691304000        0.9950000000
0.5691152000        0.9950000000
0.5691000000        0.9950000000
0.5690848000        0.9950000000
0.5690696000        0.9950000000
0.5690544000        0.9950000000
0.5690392000        0.9950000000
0.5690240000        0.9950000000
0.5690088000        0.9950000000
0.5689936000        0.9950000000
0.5689784000        0.9950000000
0.5689632000        0.9950000000
0.5689480000        0.9950000000
0.5689328000        0.9950000000
0.5689176000        0.9950000000
0.5689024000        0.9950000000
0.5688872000        0.9950000000
0.5688720000        0.9950000000
0.5688568000        0.9950000000
0.5688416000        0.9950000000
0.5688264000        0.9950000000
0.5688112000        0.9950000000
0.5687960000        0.9950000000
0.5687808000        0.9950000000
0.5687656000        0.9950000000
0.5687504000        0.9950000000
0.5687352000        0.9950000000
0.5687200000        0.9950000000
0.5687048000        0.9950000000
0.5686896000        0.9950000000
0.5686744000        0.9950000000
0.5686592000        0.9950000000
0.5686440000        0.9950000000
0.5686288000        0.9950000000
0.5686136000        0.9950000000
0.5685984000        0.9950000000
0.5685832000        0.9950000000
0.5685680000        0.9950000000
0.5685528000        0.9950000000
0.5685376000        0.9950000000
0.5685224000        0.9950000000
0.5685072000        0.9950000000
0.5684920000        0.9950000000
0.5684768000        0.9950000000
0.5684616000        0.9950000000
0.5684464000        0.9950000000
0.5684312000        0.9950000000
0.5684160000        0.9950000000
0.5684008000        0.9950000000
0.5683856000        0.9950000000
0.5683704000        0.9950000000
0.5683552000        0.9950000000
0.5683400000        0.9950000000
0.5683248000        0.9950000000
0.5683096000        0.9950000000
0.5682944000        0.9950000000
0.5682792000        0.9950000000
0.5682640000        0.9950000000
0.5682488000        0.9950000000
0.5682336000        0.9950000000
0.5682184000        0.9950000000
0.5682032000        0.9950000000
0.5681880000        0.9950000000
0.5681728000        0.9950000000
0.5681576000        0.9950000000
0.5681424000        0.9950000000
0.5681272000        0.9950000000
0.5681120000        0.9950000000
0.5680968000        0.9950000000
0.5680816000        0.9950000000
0.5680664000        0.9950000000
0.5680512000        0.9950000000
0.5680360000        0.9950000000
0.5680208000        0.9950000000
0.5680056000        0.9950000000
0.5679904000        0.9950000000
0.5679752000        0.9950000000
0.5679600000        0.9950000000
0.5679448000        0.9950000000
0.5679296000        0.9950000000
0.5679144000        0.9950000000
0.5678992000        0.9950000000
0.5678840000        0.9950000000
0.5678688000        0.9950000000
0.5678536000        0.9950000000
0.5678384000        0.9950000000
0.5678232000        0.9950000000
0.5678080000        0.9950000000
0.5677928000        0.9950000000
0.5677776000        0.9950000000
0.5677624000        0.9950000000
0.5677472000        0.9950000000
0.5677320000        0.9950000000
0.5677168000        0.9950000000
0.5677016000        0.9950000000
0.5676864000        0.9950000000
0.5676712000        0.9950000000
0.5676560000        0.9950000000
0.5676408000        0.9950000000
0.5676256000        0.9950000000
0.5676104000        0.9950000000
0.5675952000        0.9950000000
0.5675800000        0.9950000000
0.5675648000        0.9950000000
0.5675496000        0.9950000000
0.5675344000        0.9950000000
0.5675192000        0.9950000000
0.5675040000        0.9950000000
0.5674888000        0.9950000000
0.5674736000        0.9950000000
0.5674584000        0.9950000000
0.5674432000        0.9950000000
0.5674280000        0.9950000000
0.5674128000        0.9950000000
0.5673976000        0.9950000000
0.5673824000        0.9950000000
0.5673672000        0.9950000000
0.5673520000        0.9950000000
0.5673368000        0.9950000000
0.5673216000        0.9950000000
0.5673064000        0.9950000000
0.5672912000        0.9950000000
0.5672760000        0.9950000000
0.5672608000        0.9950000000
0.5672456000        0.9950000000
0.5672304000        0.9950000000
0.5672152000        0.9950000000
0.5672000000        0.9950000000
0.5671848000        0.9950000000
0.5671696000        0.9950000000
0.5671544000        0.9950000000
0.5671392000        0.9950000000
0.5671240000        0.9950000000
0.5671088000        0.9950000000
0.5670936000        0.9950000000
0.5670784000        0.9950000000
0.5670632000        0.9950000000
0.5670480000        0.9950000000
0.5670328000        0.9950000000
0.5670176000        0.9950000000
0.5670024000        0.9950000000
0.5669872000        0.9950000000
0.5669720000        0.9950000000
0.5669568000        0.9950000000
0.5669416000        0.9950000000
0.5669264000        0.9950000000
0.5669112000        0.9950000000
0.5668960000        0.9950000000
0.5668808000        0.9950000000
0.5668656000        0.9950000000
0.5668504000        0.9950000000
0.5668352000        0.9950000000
0.5668200000        0.9950000000
0.5668048000        0.9950000000
0.5667896000        0.9950000000
0.5667744000        0.9950000000
0.5667592000        0.9950000000
0.5667440000        0.9950000000
0.5667288000        0.9950000000
0.5667136000        0.9950000000
0.5666984000        0.9950000000
0.5666832000        0.9950000000
0.5666680000        0.9950000000
0.5666528000        0.9950000000
0.5666376000        0.9950000000
0.5666224000        0.9950000000
0.5666072000        0.9950000000
0.5665920000        0.9950000000
0.5665768000        0.9950000000
0.5665616000        0.9950000000
0.5665464000        0.9950000000
0.5665312000        0.9950000000
0.5665160000        0.9950000000
0.5665008000        0.9950000000
0.5664856000        0.9950000000
0.5664704000        0.9950000000
0.5664552000        0.9950000000
0.5664400000        0.9950000000
0.5664248000        0.9950000000
0.5664096000        0.9950000000
0.5663944000        0.9950000000
0.5663792000        0.9950000000
0.5663640000        0.9950000000
0.5663488000        0.9950000000
0.5663336000        0.9950000000
0.5663184000        0.9950000000
0.5663032000        0.9950000000
0.5662880000        0.9950000000
0.5662728000        0.9950000000
0.5662576000        0.9950000000
0.5662424000        0.9950000000
0.5662272000        0.9950000000
0.5662120000        0.9950000000
0.5661968000        0.9950000000
0.5661816000        0.9950000000
0.5661664000        0.9950000000
0.5661512000        0.9950000000
0.5661360000        0.9950000000
0.5661208000        0.9950000000
0.5661056000        0.9950000000
0.5660904000        0.9950000000
0.5660752000        0.9950000000
0.5660600000        0.9950000000
0.5660448000        0.9950000000
0.5660296000        0.9950000000
0.5660144000        0.9950000000
0.5659992000        0.9950000000
0.5659840000        0.9950000000
0.5659688000        0.9950000000
0.5659536000        0.9950000000
0.5659384000        0.9950000000
0.5659232000        0.9950000000
0.5659080000        0.9950000000
0.5658928000        0.9950000000
0.5658776000        0.9950000000
0.5658624000        0.9950000000
0.5658472000        0.9950000000
0.5658320000        0.9950000000
0.5658168000        0.9950000000
0.5658016000        0.9950000000
0.5657864000        0.9950000000
0.5657712000        0.9950000000
0.5657560000        0.9950000000
0.5657408000        0.9950000000
0.5657256000        0.9950000000
0.5657104000        0.9950000000
0.5656952000        0.9950000000
0.5656800000        0.9950000000
0.5656648000        0.9950000000
0.5656496000        0.9950000000
0.5656344000        0.9950000000
0.5656192000        0.9950000000
0.5656040000        0.9950000000
0.5655888000        0.9950000000
0.5655736000        0.9950000000
0.5655584000        0.9950000000
0.5655432000        0.9950000000
0.5655280000        0.9950000000
0.5655128000        0.9950000000
0.5654976000        0.9950000000
0.5654824000        0.9950000000
0.5654672000        0.9950000000
0.5654520000        0.9950000000
0.5654368000        0.9950000000
0.5654216000        0.9950000000
0.5654064000        0.9950000000
0.5653912000        0.9950000000
0.5653760000        0.9950000000
0.5653608000        0.9950000000
0.5653456000        0.9950000000
0.5653304000        0.9950000000
0.5653152000        0.9950000000
0.5653000000        0.9950000000
0.5652848000        0.9950000000
0.5652696000        0.9950000000
0.5652544000        0.9950000000
0.5652392000        0.9950000000
0.5652240000        0.9950000000
0.5652088000        0.9950000000
0.5651936000        0.9950000000
0.5651784000        0.9950000000
0.5651632000        0.9950000000
0.5651480000        0.9950000000
0.5651328000        0.9950000000
0.5651176000        0.9950000000
0.5651024000        0.9950000000
0.5650872000        0.9950000000
0.5650720000        0.9950000000
0.5650568000        0.9950000000
0.5650416000        0.9950000000
0.5650264000        0.9950000000
0.5650112000        0.9950000000
0.5649960000        0.9950000000
0.5649808000        0.9950000000
0.5649656000        0.9950000000
0.5649504000        0.9950000000
0.5649352000        0.9950000000
0.5649200000        0.9950000000
0.5649048000        0.9950000000
0.5648896000        0.9950000000
0.5648744000        0.9950000000
0.5648592000        0.9950000000
0.5648440000        0.9950000000
0.5648288000        0.9950000000
0.5648136000        0.9950000000
0.5647984000        0.9950000000
0.5647832000        0.9950000000
0.5647680000        0.9950000000
0.5647528000        0.9950000000
0.5647376000        0.9950000000
0.5647224000        0.9950000000
0.5647072000        0.9950000000
0.5646920000        0.9950000000
0.5646768000        0.9950000000
0.5646616000        0.9950000000
0.5646464000        0.9950000000
0.5646312000        0.9950000000
0.5646160000        0.9950000000
0.5646008000        0.9950000000
0.5645856000        0.9950000000
0.5645704000        0.9950000000
0.5645552000        0.9950000000
0.5645400000        0.9950000000
0.5645248000        0.9950000000
0.5645096000        0.9950000000
0.5644944000        0.9950000000
0.5644792000        0.9950000000
0.5644640000        0.9950000000
0.5644488000        0.9950000000
0.5644336000        0.9950000000
0.5644184000        0.9950000000
